penginapan_id,name,property_type,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,amenities,primary_image_url,link,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,refined_detail_listing_group,refined_detail_listing_action,refined_price_status,refined_price_action,refined_low_quality_status,refined_low_quality_action,attention_level,attention_reasons,same_name_count_in_dataset,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,manual_decision,manual_note
LODGE-01129,Green Forest Plantation View Villa 6bedrooms with a private heated pool - Villa with Private Pool,villa,-6.8631,107.6517,kota_bandung,4.5,2.0,9422615.0,Rp 9.422.615,Ber-AC; Cocok untuk anak; Papan setrika; Dapur; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/569153013.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2giQ1MBSHoAXFIBVVhYTQ8KV0thFF0W?lat=-6.8631&lng=107.65167&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,10,12,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,low,looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01139,Jarrdin Apartemen Cihampelas By Micky Studio2 WIFI,apartment,-6.8917,107.6053,kota_bandung,3.15,3.0,204546.0,Rp 204.546,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzONC_YhfwnmDzgRbQbYsMmRlHkpR4UJ-aVl0qa2Aq562Ny0elcuysAsBCP3yvH7Zv9qCKwbNf-swOfWgia0q5uJBAw_zq-FIyGvIlt6ORg==.jpg,https://www.booking.com/hotel/id/jarrdin-apartemen-bandung-by-micky-studio-2.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15776684&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15776684_grp-0_gendate-20260524,0.95,high,35,0.4690662123437733,Positif,high_review_confidence,1,2,medium_capacity_confidence,,,,,,,ok,,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01140,Juar Room The Suites Apartment - Two-Bedroom Apartment,apartment,-6.9383,107.6592,kota_bandung,3.5,1.0,389964.0,Rp 389.964,Ber-AC; Cocok untuk anak; Papan setrika; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/506325230.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2cjQQEGHXEHV1BVXlkEEggLD08wEAZF?lat=-6.93827&lng=107.65924&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01144,Large Villa 3BR Cieumbuleuit near PVJ & Cihamplas by 2ndHome,villa,-6.8766,107.6035,kota_bandung,4.5,5.0,677273.0,Rp 677.273,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDSEPIb74j--noWdDShiGnRqYZiXBuAfNYr_MNR4QfMtzvBaYZJLf6NprDZG-LOTIKz_EHzWqGw7CKwuZnTFEbDJA44kiC_Vw8tI6QMmuA==.jpg,https://www.booking.com/hotel/id/large-villa-3br-cieumbuleuit-near-pvj-amp-cihamplas-by-2ndhome.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13169719&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13169719_grp-3_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01145,Large Villa 3BR Dago Bandung by 2ndHome,villa,-6.8726,107.6218,kota_bandung,2.0,1.0,861364.0,Rp 861.364,Ber-AC; Dapur; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzH57SYqlMppMLJzs6aSqtJSOorDbLpUyG3PBWBMhbuc7KLKBfnwINGR7S7X9LWpXdAVRUDEJ8vRRByBwFOKf2F0tf85-cJBy5NDEwfXAnw==.jpg,https://www.booking.com/hotel/id/large-villa-3br-dago-bandung-by-2ndhome.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13062747&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13062747_grp-3_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01149,Marbella 2BR Apt w/ Pool & Wi-Fi,apartment,-6.8702,107.6328,kota_bandung,5.0,1.0,668182.0,Rp 668.182,Ber-AC; Elevator; Kolam renang di dalam ruangan; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://bs-image.myhostex.com/listing_images/dadfa776-4bce-f2c6-4ee4-e31318cd4ccf.jpeg/public,https://2ndhome-id.com/listing/114643,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01150,Minimalist 2BR Sudirman Suites Apartment,apartment,-6.9177,107.5813,kota_bandung,4.0,6.0,540000.0,Rp 540.000,Ber-AC; Dapur; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzN8JFep19PRkoWrgIWecsbqQmF_V_598aDJXvxIvbX9H8ipFrvFXQCtwI-vcHcc_jWxfEQ41cDpSQt3U0fof6BIvgFeoJ0M_gjYU1cpNyg==.jpg,https://www.booking.com/hotel/id/minimalist-2br-sudirman-suites-apartment.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-10922930&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-10922930_grp-2_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01151,Minimalist Studio Room at Gateway Ahmad Yani Cicadas Apartment By Travelio,apartment,-6.9078,107.6448,kota_bandung,1.0,1.0,465792.0,Rp 465.792,Ber-AC; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzJQZAXdDp18XCm9SV56_Qw7y-anEdjlU_u-oJKIjB8jcRSvZKDvgZqe3wk1Xwgti9Hv5rTOos1OwWS90d_cY3i2PeRO_GEjy-C8ORxoLLQ==.jpg,https://www.booking.com/hotel/id/minimalist-studio-room-at-gateway-ahmad-yani-cicadas-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12245009&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12245009_grp-1_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01152,Moment Villa - Villa with Private Pool,villa,-6.8435,107.6386,kota_bandung,4.5,3.0,7255792.0,Rp 7.255.792,Cocok untuk anak; Ranjang bayi; Elevator; Gym; Papan setrika; Dapur; Pemanggang luar ruang; Kolam renang luar; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/705216833.jpg?k=524a639820d0593b004f0d9632ebaa58a104842a433be07df6c626436e9cbccc&o=&a=1538557,https://www.bluepillow.com/search/5d27f357e24da43a581ba372/520805603?dest=bkng&cat=Villa&lat=-6.84348&lng=107.63856&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01153,Moment Villa - Villa with Private Pool,villa,-6.8435,107.6386,kota_bandung,4.5,3.0,3990935.0,Rp 3.990.935,Cocok untuk anak; Papan setrika; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/203636133.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2giQ1NdTyIAXFIBVVhYTQ8KVxpgE1VH?lat=-6.84347&lng=107.63856&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01160,Over Easy Apartment - Three-Bedroom Apartment,apartment,-6.8526,107.6273,kota_bandung,4.0,2.0,1507968.0,Rp 1.507.968,Cocok untuk anak; Ranjang bayi; Gym; Kolam renang di dalam ruangan; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/498079197.jpg,https://www.bluepillow.com/search/65c9f7ae671b07d23c6945eb/1089383702?dest=bkng&cat=Apartment&lat=-6.85259&lng=107.62729&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,5,6,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,secondary_high_price_unit,keep_secondary_and_verify_if_top_ranked,,,medium,looks_like_detail_or_unit_listing|price_outlier_for_type,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01163,Platinum Dago Resort villa 15px Private Pool Bandung - Villa,villa,-6.8588,107.6533,kota_bandung,4.3,5.0,3022355.0,Rp 3.022.355,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Kolam renang di dalam ruangan; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/342579309.jpg?k=c99aee2b192965bce084e05bce92a2bb60b9c4262e5ff6e803976e6a3653d9ff&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2olE1xcTydXWVIHXFsFRloMWEtlFwAU?lat=-6.85876&lng=107.65329&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review|capacity_low_confidence_for_unit_property,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01164,Platinum Dago Resort villa 15px Private Pool Bandung - Villa,villa,-6.8588,107.6533,kota_bandung,4.3,5.0,3022355.0,Rp 3.022.355,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/342579334.jpg,https://www.bluepillow.com/search/65ca99ad671b07d23c6e4bef?dest=bkng&cat=Villa&lat=-6.85876&lng=107.65329&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review|capacity_low_confidence_for_unit_property,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01165,Platinum Yellow Bandung Villa 24 Pax Private Pool - Villa,villa,-6.8578,107.654,kota_bandung,4.0,2.0,5037615.0,Rp 5.037.615,Ber-AC; Cocok untuk anak; Papan setrika; Dapur; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/407044695.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2giQ1NSGXUAXFIBVVhYTQ8KVxxiRAAR?lat=-6.8578&lng=107.65396&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,23,24,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,low,looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01166,Pleasant 2BR Apartment at Newton Residence By Travelio,apartment,-6.9502,107.6363,kota_bandung,2.75,2.0,594560.0,Rp 594.560,Ber-AC; Elevator; Dapur; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzIZA1VaxIy8jpqx9d3PkTxzZKHgB6IplaMeKCRMDiFrK9v5OEUsz1Vc8eghjAb-vPF7mBnNVYdxFSja1lcwZ4Oxqh-Ra4D20RZnIaIljuQ==.jpg,https://www.booking.com/hotel/id/pleasant-2br-apartment-at-newton-residence-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12251805&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12251805_grp-1_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01167,Prananto's Villa - Villa,villa,-6.825,107.644,kota_bandung,3.65,3.0,2519342.0,Rp 2.519.342,Cocok untuk anak; Ranjang bayi; Elevator; Perapian; Kolam renang di dalam ruangan; Dapur; Microwave; Pemanggang luar ruang; Kompor; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/282890495.jpg?k=652a7dc2b055fd21b6b6905aa5b563f5c80b5dc7772c5190a2aabf2123bac226&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/FD5-RgNRFiFWDVNVDw5REVlbXBozEFZE?lat=-6.82505&lng=107.64404&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01172,RedDoorz Near Trans Studio Mall 3,apartment,-6.9241,107.6249,kota_bandung,3.7,93.0,131445.0,Rp 131.445,Free Wi-Fi; Free parking; Air conditioning,https://photos.hotelbeds.com/giata/original/65/655266/655266a_hb_a_002.jpg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lingkar-selatan/lengkong/reddoorz-near-trans-studio-mall-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0.95,high,8,0.5427997089417177,Positif,medium_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01191,The Dago View Bandung - Three-Bedroom Villa,villa,-6.8567,107.6446,kota_bandung,3.85,3.0,4534925.0,Rp 4.534.925,Ber-AC; Jemputan bandara; Cocok untuk anak; Ranjang bayi; Elevator; Kolam renang di dalam ruangan; Dapur; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/320732154.jpg?k=ceaa89d80fdbdd1f0e7c6328efeb2e602a1e5fbf77b18017acd3b40e24b2fb77&o=&a=1538557,https://www.bluepillow.com/search/61ef1082113b0ba9fb95e18e?dest=bkng&cat=Villa&lat=-6.85667&lng=107.64458&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,low,looks_like_detail_or_unit_listing,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01192,The Jarrdin Apartemen 2BR Pool View A16 by NEMUI,apartment,-6.892,107.6052,kota_bandung,5.0,1.0,363636.0,Rp 363.636,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzFRFBZMaZZnWk0xB6G7Jfm_05XGjdiwLDMfeDch5eig6XYG78unX0ynbyOA-rmtfMpe6iRuu_JWfYGDLBUlcAApJvQ5Hbdwp7aAzU3nsOg==.jpg,https://www.booking.com/hotel/id/the-jarrdin-apartemen-2br-pool-view-a16-by-nemui.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14906089&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14906089_grp-1_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01193,The Jarrdin Apartemen Cihampelas A20 by NEMUI ROOM,apartment,-6.9059,107.6049,kota_bandung,4.2,10.0,450000.0,Rp 450.000,Ber-AC; Elevator; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzE9wX2Eq7WiBGQz-F9eEQBA0bjHe06vnSIrOpte7OlZdwD_KEIexvLvK5fd9mLdixqPkhwHyTHNjeok9RB5q5VDSU3m37DAaW9NQu-vDgw==.jpg,https://www.booking.com/hotel/id/the-jarrdin-apartment-cihampelas-by-nemui-room.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13786382&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13786382_grp-2_gendate-20260524,0.95,high,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01196,The Suites Metro Apartment by Desta Farispro,apartment,-6.9379,107.6593,kota_bandung,3.4,32.0,166224.0,Rp 166.224,Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3V9augVC5qgU2bJEIpdTSWossngMwf10aC9KprjoVMpMQj3eoAP4o-faZofl8ieLnvj3rTL6B6w_fBX6IO_lHyD0UZlqBbrmk-6NzOKk_5pfHJqfEwesIyJplX0MvHJ8zpbwp=s10000,https://thesuitesmetroapartmentbydestafarispro-bke.zoombookdirect.com/web/en/,0.95,high,18,0.4044503719982337,Positif,high_review_confidence,2,4,low_capacity_confidence,,,,,,,low,capacity_low_confidence_for_unit_property,2,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-01197,The Suites Metro by Faris Property - Studio Room Deluxe,apartment,-6.9397,107.6584,kota_bandung,1.5,1.0,204165.0,Rp 204.165,Ber-AC; Cocok untuk anak; Dapur; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/ex_9620ea9f_z.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2giQ1NTF3QAXFIBVVhYTQ8KVx5oQ1xG?lat=-6.93972&lng=107.65836&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,low,looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-01202,"Vila Keluarga Syariah Mawar 82, Dago Resort 4BR dengan Privat Pool BBQ dan Rooftop - Villa with Private Pool",villa,-6.8614,107.6479,kota_bandung,4.2,5.0,3224737.0,Rp 3.224.737,Ber-AC; Cocok untuk anak; Kolam renang di dalam ruangan; Papan setrika; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxZ045k1a54i61z53U8UEkQvTS_d1Va_wbPLLPUTW_Kw6FONzgtKMa4SOvKTj0u-L-oNSkynh-6rTd7POCMsoIdt4WU-uV-Y5TEizTJaqIw==.jpg,https://www.freecancellations.com/search/F2cjQQEEGnoHV1BVXlkEEggLDxlgR1ZC?lat=-6.86138&lng=107.64792&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,6,8,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|property_type_maybe_needs_review,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-01204,Villa Wezu Dago Village Bandung - Villa,villa,-6.8551,107.6493,kota_bandung,5.0,3.0,7134898.0,Rp 7.134.898,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Bak air panas; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Teras; Bebas asap rokok; TV Kabel; Parkir gratis,https://static.cupid.travel/hotels/506779244.jpg,https://www.bluepillow.com/search/65ca018c671b07d23c69ef22?dest=bkng&cat=Villa&lat=-6.85507&lng=107.64927&language=en,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,medium,looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,1,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
